TIME,RES
2021-11-16 10:21:46,4100
2021-11-16 10:22:16,4100
2021-11-16 10:22:46,4100
2021-11-16 10:23:16,4100
2021-11-16 10:23:47,4100
2021-11-16 10:24:17,4200
2021-11-16 10:24:47,4200
2021-11-16 10:25:17,4200
2021-11-16 10:25:47,4200
2021-11-16 10:26:17,4200
2021-11-16 10:26:48,4800
2021-11-16 10:27:18,4200
2021-11-16 10:27:48,4800
2021-11-16 10:28:18,4200
2021-11-16 10:28:48,4800
2021-11-16 10:29:18,4200
2021-11-16 10:29:48,4200
2021-11-16 10:30:19,4200
2021-11-16 10:30:49,4200
2021-11-16 10:31:19,4200
2021-11-16 10:31:49,4200
2021-11-16 10:32:19,4200
2021-11-16 10:32:49,4200
2021-11-16 10:33:20,4300
2021-11-16 10:33:50,4200
2021-11-16 10:34:20,4200
2021-11-16 10:34:50,4500
2021-11-16 10:35:20,4200
2021-11-16 10:35:50,4200
2021-11-16 10:36:20,4200
2021-11-16 10:36:51,4800
2021-11-16 10:37:21,4200
2021-11-16 10:37:51,4200
2021-11-16 10:38:21,4200
2021-11-16 10:38:51,4800
2021-11-16 10:39:21,4800
2021-11-16 10:39:52,4200
2021-11-16 10:40:22,4800
2021-11-16 10:40:52,4700
2021-11-16 10:41:22,4200
2021-11-16 10:41:52,4200
2021-11-16 10:42:22,4200
2021-11-16 10:42:53,4200
2021-11-16 10:43:23,4200
2021-11-16 10:43:53,4200
2021-11-16 10:44:23,4200
2021-11-16 10:44:53,4200
2021-11-16 10:45:23,4800
2021-11-16 10:45:53,4200
2021-11-16 10:46:24,4600
2021-11-16 10:46:54,4800
2021-11-16 10:47:24,4200
2021-11-16 10:47:54,4200
2021-11-16 10:48:24,4200
2021-11-16 10:48:54,4200
2021-11-16 10:49:25,4200
2021-11-16 10:49:55,4500
2021-11-16 10:50:25,4200
2021-11-16 10:50:55,4600
2021-11-16 10:51:25,4200
2021-11-16 10:51:55,4200
2021-11-16 10:52:26,4200
2021-11-16 10:52:56,4200
2021-11-16 10:53:26,4200
2021-11-16 10:53:56,4200
2021-11-16 10:54:26,4200
2021-11-16 10:54:56,4200
2021-11-16 10:55:26,4200
2021-11-16 10:55:57,4200
2021-11-16 10:56:27,4600
2021-11-16 10:56:57,4200
2021-11-16 10:57:27,4200
2021-11-16 10:57:57,4200
2021-11-16 10:58:27,4300
2021-11-16 10:58:58,4200
2021-11-16 10:59:28,4800
2021-11-16 10:59:58,4200
2021-11-16 11:00:28,4200
2021-11-16 11:00:58,4200
2021-11-16 11:01:28,4200
2021-11-16 11:01:59,4200
2021-11-16 11:02:29,4200
2021-11-16 11:02:59,4200
2021-11-16 11:03:29,4200
2021-11-16 11:03:59,4200
2021-11-16 11:04:29,4200
2021-11-16 11:04:59,4200
2021-11-16 11:05:30,4200
2021-11-16 11:06:00,4200
2021-11-16 11:06:30,4200
2021-11-16 11:07:00,4200
2021-11-16 11:07:30,4200
2021-11-16 11:08:00,4200
2021-11-16 11:08:31,4200
2021-11-16 11:09:01,4200
2021-11-16 11:09:31,4900
2021-11-16 11:10:01,4300
2021-11-16 11:10:31,4200
2021-11-16 11:11:01,4900
2021-11-16 11:11:31,4200
2021-11-16 11:12:02,4800
2021-11-16 11:12:32,4200
2021-11-16 11:13:02,4200
2021-11-16 11:13:32,4200
2021-11-16 11:14:02,4200
2021-11-16 11:14:32,4200
2021-11-16 11:15:03,4200
2021-11-16 11:15:33,4200
2021-11-16 11:16:03,4200
2021-11-16 11:16:33,4200
2021-11-16 11:17:03,4200
2021-11-16 11:17:33,4200
2021-11-16 11:18:04,4900
2021-11-16 11:18:34,4300
2021-11-16 11:19:04,4200
2021-11-16 11:19:34,4200
2021-11-16 11:20:04,4900
2021-11-16 11:20:34,4200
2021-11-16 11:21:04,4200
2021-11-16 11:21:35,4200
2021-11-16 11:22:05,4200
2021-11-16 11:22:35,4200
2021-11-16 11:23:05,4900
2021-11-16 11:23:35,4200
2021-11-16 11:24:05,4900
2021-11-16 11:24:36,4200
2021-11-16 11:25:06,4200
2021-11-16 11:25:36,4200
2021-11-16 11:26:06,4200
2021-11-16 11:26:36,4200
2021-11-16 11:27:06,4200
2021-11-16 11:27:37,4200
2021-11-16 11:28:07,4900
2021-11-16 11:28:37,4200
2021-11-16 11:29:07,4300
2021-11-16 11:29:37,4300
2021-11-16 11:30:07,4300
2021-11-16 11:30:37,4300
2021-11-16 11:31:08,4300
2021-11-16 11:31:38,4300
2021-11-16 11:32:08,4300
2021-11-16 11:32:38,4900
2021-11-16 11:33:08,4300
2021-11-16 11:33:38,4300
2021-11-16 11:34:09,4300
2021-11-16 11:34:39,4300
2021-11-16 11:35:09,4300
2021-11-16 11:35:39,4300
2021-11-16 11:36:09,4300
2021-11-16 11:36:39,4300
2021-11-16 11:37:09,4300
2021-11-16 11:37:40,4300
2021-11-16 11:38:10,4300
2021-11-16 11:38:40,4300
2021-11-16 11:39:10,4300
2021-11-16 11:39:40,4300
2021-11-16 11:40:10,4300
2021-11-16 11:40:41,4800
2021-11-16 11:41:11,4300
2021-11-16 11:41:41,4300
2021-11-16 11:42:11,4900
2021-11-16 11:42:41,4300
2021-11-16 11:43:11,4300
2021-11-16 11:43:42,4300
2021-11-16 11:44:12,4300
2021-11-16 11:44:42,4300
2021-11-16 11:45:12,4300
2021-11-16 11:45:42,4700
2021-11-16 11:46:12,4300
2021-11-16 11:46:42,4300
2021-11-16 11:47:13,5000
2021-11-16 11:47:43,4300
2021-11-16 11:48:13,4300
2021-11-16 11:48:43,4300
2021-11-16 11:49:13,4300
2021-11-16 11:49:43,4700
2021-11-16 11:50:14,4300
2021-11-16 11:50:44,5000
2021-11-16 11:51:14,4300
2021-11-16 11:51:44,4300
2021-11-16 11:52:14,4300
2021-11-16 11:52:44,4300
2021-11-16 11:53:15,4300
2021-11-16 11:53:45,4300
2021-11-16 11:54:15,4300
2021-11-16 11:54:45,4300
2021-11-16 11:55:15,4300
2021-11-16 11:55:45,4300
2021-11-16 11:56:15,4300
2021-11-16 11:56:46,4300
2021-11-16 11:57:16,4300
2021-11-16 11:57:46,4300
2021-11-16 11:58:16,4300
2021-11-16 11:58:46,4300
2021-11-16 11:59:16,4300
2021-11-16 11:59:47,4300
2021-11-16 12:00:17,4300
2021-11-16 12:00:47,4300
2021-11-16 12:01:17,4300
2021-11-16 12:01:47,4300
2021-11-16 12:02:17,4300
2021-11-16 12:02:47,4300
2021-11-16 12:03:18,4300
2021-11-16 12:03:48,4300
2021-11-16 12:04:18,4300
2021-11-16 12:04:48,4300
2021-11-16 12:05:18,4300
2021-11-16 12:05:48,4300
2021-11-16 12:06:19,4300
2021-11-16 12:06:49,4300
2021-11-16 12:07:19,4300
2021-11-16 12:07:49,5000
2021-11-16 12:08:19,4300
2021-11-16 12:08:49,4300
2021-11-16 12:09:20,4300
2021-11-16 12:09:50,4300
2021-11-16 12:10:20,4300
2021-11-16 12:10:50,4300
2021-11-16 12:11:20,4300
2021-11-16 12:11:50,4300
2021-11-16 12:12:20,4300
2021-11-16 12:12:51,4300
2021-11-16 12:13:21,4300
2021-11-16 12:13:51,4300
2021-11-16 12:14:21,4300
2021-11-16 12:14:51,4300
2021-11-16 12:15:21,4300
2021-11-16 12:15:52,4300
2021-11-16 12:16:22,4300
2021-11-16 12:16:52,4300
2021-11-16 12:17:22,4300
2021-11-16 12:17:52,4300
2021-11-16 12:18:22,4300
2021-11-16 12:18:53,4300
2021-11-16 12:19:23,4300
2021-11-16 12:19:53,4300
2021-11-16 12:20:23,5000
2021-11-16 12:20:53,4500
2021-11-16 12:21:23,4300
2021-11-16 12:21:53,4300
2021-11-16 12:22:24,4300
2021-11-16 12:22:54,4300
2021-11-16 12:23:24,4300
2021-11-16 12:23:54,4300
2021-11-16 12:24:24,4300
2021-11-16 12:24:54,4900
2021-11-16 12:25:25,4300
2021-11-16 12:25:55,4300
2021-11-16 12:26:25,4300
2021-11-16 12:26:55,4300
2021-11-16 12:27:25,4300
2021-11-16 12:27:55,4300
2021-11-16 12:28:25,4300
2021-11-16 12:28:56,4300
2021-11-16 12:29:26,4300
2021-11-16 12:29:56,4300
2021-11-16 12:30:26,4400
2021-11-16 12:30:56,4400
2021-11-16 12:31:26,4400
2021-11-16 12:31:57,4400
2021-11-16 12:32:27,4400
2021-11-16 12:32:57,5100
2021-11-16 12:33:27,4400
2021-11-16 12:33:57,4400
2021-11-16 12:34:27,4400
2021-11-16 12:34:58,4400
2021-11-16 12:35:28,4400
2021-11-16 12:35:58,5100
2021-11-16 12:36:28,4400
2021-11-16 12:36:58,4400
2021-11-16 12:37:28,4400
2021-11-16 12:37:58,4400
2021-11-16 12:38:29,4400
2021-11-16 12:38:59,4400
2021-11-16 12:39:29,5100
2021-11-16 12:39:59,4900
2021-11-16 12:40:29,4400
2021-11-16 12:40:59,4400
2021-11-16 12:41:30,4400
2021-11-16 12:42:00,4400
2021-11-16 12:42:30,4400
2021-11-16 12:43:00,5100
2021-11-16 12:43:30,4400
2021-11-16 12:44:00,4400
2021-11-16 12:44:31,4400
2021-11-16 12:45:01,5100
2021-11-16 12:45:31,4400
2021-11-16 12:46:01,4400
2021-11-16 12:46:31,4400
2021-11-16 12:47:01,4400
2021-11-16 12:47:31,4900
2021-11-16 12:48:02,4400
2021-11-16 12:48:32,4400
2021-11-16 12:49:02,4400
2021-11-16 12:49:32,5100
2021-11-16 12:50:02,4800
2021-11-16 12:50:32,4400
2021-11-16 12:51:03,4400
2021-11-16 12:51:33,4400
2021-11-16 12:52:03,4400
2021-11-16 12:52:33,4400
2021-11-16 12:53:03,4400
2021-11-16 12:53:33,4400
2021-11-16 12:54:03,4400
2021-11-16 12:54:34,4400
2021-11-16 12:55:04,4400
2021-11-16 12:55:34,4400
2021-11-16 12:56:04,4400
2021-11-16 12:56:34,4400
2021-11-16 12:57:04,4400
2021-11-16 12:57:35,4500
2021-11-16 12:58:05,4500
2021-11-16 12:58:35,4500
2021-11-16 12:59:05,4700
2021-11-16 12:59:35,4500
2021-11-16 13:00:05,4500
2021-11-16 13:00:36,4500
2021-11-16 13:01:06,4500
2021-11-16 13:01:36,4500
2021-11-16 13:02:06,4500
2021-11-16 13:02:36,4500
2021-11-16 13:03:06,4500
2021-11-16 13:03:36,4500
2021-11-16 13:04:07,4500
2021-11-16 13:04:37,4500
2021-11-16 13:05:07,4500
2021-11-16 13:05:37,4500
2021-11-16 13:06:07,4500
2021-11-16 13:06:37,4500
2021-11-16 13:07:08,4500
2021-11-16 13:07:38,4500
2021-11-16 13:08:08,4500
2021-11-16 13:08:38,4500
2021-11-16 13:09:08,5200
2021-11-16 13:09:38,5100
2021-11-16 13:10:09,4500
2021-11-16 13:10:39,4500
2021-11-16 13:11:09,4500
2021-11-16 13:11:39,4500
2021-11-16 13:12:09,4500
2021-11-16 13:12:39,4500
2021-11-16 13:13:09,4800
2021-11-16 13:13:40,4500
2021-11-16 13:14:10,4500
2021-11-16 13:14:40,4500
2021-11-16 13:15:10,4500
2021-11-16 13:15:40,4500
2021-11-16 13:16:10,4500
2021-11-16 13:16:41,4500
2021-11-16 13:17:11,4500
2021-11-16 13:17:41,5200
2021-11-16 13:18:11,4500
2021-11-16 13:18:41,4500
2021-11-16 13:19:11,4500
2021-11-16 13:19:41,4500
2021-11-16 13:20:12,4500
2021-11-16 13:20:42,4500
2021-11-16 13:21:12,5200
2021-11-16 13:21:42,4500
2021-11-16 13:22:12,4500
2021-11-16 13:22:42,4500
2021-11-16 13:23:13,4500
2021-11-16 13:23:43,4500
2021-11-16 13:24:13,4500
2021-11-16 13:24:43,4500
2021-11-16 13:25:13,4900
2021-11-16 13:25:43,4500
2021-11-16 13:26:14,4600
2021-11-16 13:26:44,4600
2021-11-16 13:27:14,4500
2021-11-16 13:27:44,4600
2021-11-16 13:28:14,4600
2021-11-16 13:28:44,5100
2021-11-16 13:29:14,4600
2021-11-16 13:29:45,4600
2021-11-16 13:30:15,4600
2021-11-16 13:30:45,5400
2021-11-16 13:31:15,4600
2021-11-16 13:31:45,4600
2021-11-16 13:32:15,4600
2021-11-16 13:32:46,4600
2021-11-16 13:33:16,4600
2021-11-16 13:33:46,4600
2021-11-16 13:34:16,4600
2021-11-16 13:34:46,5400
2021-11-16 13:35:16,4600
2021-11-16 13:35:47,4600
2021-11-16 13:36:17,4600
2021-11-16 13:36:47,4600
2021-11-16 13:37:17,4600
2021-11-16 13:37:47,4600
2021-11-16 13:38:17,5000
2021-11-16 13:38:47,4600
2021-11-16 13:39:18,4600
2021-11-16 13:39:48,4600
2021-11-16 13:40:18,4600
2021-11-16 13:40:48,4700
2021-11-16 13:41:18,4700
2021-11-16 13:41:48,4700
2021-11-16 13:42:19,4700
2021-11-16 13:42:49,5100
2021-11-16 13:43:19,4700
2021-11-16 13:43:49,4700
2021-11-16 13:44:19,4700
2021-11-16 13:44:49,4700
2021-11-16 13:45:19,4700
2021-11-16 13:45:50,4700
2021-11-16 13:46:20,4700
2021-11-16 13:46:50,4700
2021-11-16 13:47:20,4700
2021-11-16 13:47:50,5400
2021-11-16 13:48:20,5400
2021-11-16 13:48:51,5200
2021-11-16 13:49:21,4700
2021-11-16 13:49:51,4700
2021-11-16 13:50:21,4700
2021-11-16 13:50:51,4900
2021-11-16 13:51:21,4700
2021-11-16 13:51:52,4700
2021-11-16 13:52:22,4700
2021-11-16 13:52:52,4700
2021-11-16 13:53:22,5000
2021-11-16 13:53:52,4700
2021-11-16 13:54:22,4700
2021-11-16 13:54:52,4700
2021-11-16 13:55:23,4700
2021-11-16 13:55:53,4700
2021-11-16 13:56:23,5100
2021-11-16 13:56:53,4700
2021-11-16 13:57:23,5100
2021-11-16 13:57:53,4700
2021-11-16 13:58:24,4700
2021-11-16 13:58:54,4700
2021-11-16 13:59:24,4700
2021-11-16 13:59:54,4700
2021-11-16 14:00:24,5400
2021-11-16 14:00:54,4900
2021-11-16 14:01:25,4700
2021-11-16 14:01:55,5400
2021-11-16 14:02:25,4700
2021-11-16 14:02:55,4700
2021-11-16 14:03:25,5400
2021-11-16 14:03:55,4700
2021-11-16 14:04:25,4700
2021-11-16 14:04:56,4700
2021-11-16 14:05:26,4700
2021-11-16 14:05:56,4700
2021-11-16 14:06:26,4800
2021-11-16 14:06:56,4700
2021-11-16 14:07:26,4700
2021-11-16 14:07:57,4700
2021-11-16 14:08:27,4700
2021-11-16 14:08:57,4700
2021-11-16 14:09:27,4700
2021-11-16 14:09:57,4700
2021-11-16 14:10:27,5200
2021-11-16 14:10:57,5300
2021-11-16 14:11:28,4700
2021-11-16 14:11:58,4700
2021-11-16 14:12:28,4700
2021-11-16 14:12:58,4700
2021-11-16 14:13:28,4700
2021-11-16 14:13:58,4700
2021-11-16 14:14:29,4700
2021-11-16 14:14:59,5300
2021-11-16 14:15:29,4700
2021-11-16 14:15:59,4700
2021-11-16 14:16:29,5500
2021-11-16 14:16:59,4800
2021-11-16 14:17:30,4700
2021-11-16 14:18:00,4700
2021-11-16 14:18:30,4700
2021-11-16 14:19:00,4700
2021-11-16 14:19:30,5500
2021-11-16 14:20:00,4700
2021-11-16 14:20:30,5500
2021-11-16 14:21:01,4700
2021-11-16 14:21:31,4700
2021-11-16 14:22:01,4700
2021-11-16 14:22:31,4700
2021-11-16 14:23:01,4800
2021-11-16 14:23:31,4700
2021-11-16 14:24:02,4800
2021-11-16 14:24:32,4700
2021-11-16 14:25:02,4800
2021-11-16 14:25:32,4800
2021-11-16 14:26:02,4800
2021-11-16 14:26:32,4800
2021-11-16 14:27:03,4800
2021-11-16 14:27:33,4800
2021-11-16 14:28:03,4800
2021-11-16 14:28:33,4800
2021-11-16 14:29:03,4800
2021-11-16 14:29:33,4800
2021-11-16 14:30:03,4800
2021-11-16 14:30:34,4800
2021-11-16 14:31:04,5500
2021-11-16 14:31:34,4800
2021-11-16 14:32:04,4800
2021-11-16 14:32:34,4800
2021-11-16 14:33:04,4800
2021-11-16 14:33:35,4800
2021-11-16 14:34:05,4800
2021-11-16 14:34:35,4800
2021-11-16 14:35:05,4800
2021-11-16 14:35:35,4800
2021-11-16 14:36:05,4800
2021-11-16 14:36:35,4800
2021-11-16 14:37:06,4800
2021-11-16 14:37:36,4800
2021-11-16 14:38:06,4800
2021-11-16 14:38:36,4800
2021-11-16 14:39:06,4800
2021-11-16 14:39:36,4800
2021-11-16 14:40:07,4800
2021-11-16 14:40:37,4800
2021-11-16 14:41:07,4800
2021-11-16 14:41:37,4800
2021-11-16 14:42:07,4800
2021-11-16 14:42:37,4900
2021-11-16 14:43:08,5500
2021-11-16 14:43:38,4800
2021-11-16 14:44:08,4800
2021-11-16 14:44:38,4800
2021-11-16 14:45:08,4800
2021-11-16 14:45:38,5500
2021-11-16 14:46:08,4800
2021-11-16 14:46:39,4800
2021-11-16 14:47:09,4800
2021-11-16 14:47:39,5600
2021-11-16 14:48:09,4800
2021-11-16 14:48:39,5000
2021-11-16 14:49:09,4800
2021-11-16 14:49:40,4800
2021-11-16 14:50:10,4800
2021-11-16 14:50:40,5400
2021-11-16 14:51:10,4800
2021-11-16 14:51:40,4800
2021-11-16 14:52:10,5000
2021-11-16 14:52:41,5300
2021-11-16 14:53:11,4900
2021-11-16 14:53:41,5100
2021-11-16 14:54:11,4800
2021-11-16 14:54:41,5200
2021-11-16 14:55:11,4800
2021-11-16 14:55:41,4800
2021-11-16 14:56:12,4800
2021-11-16 14:56:42,4900
2021-11-16 14:57:12,4800
2021-11-16 14:57:42,4800
2021-11-16 14:58:12,4800
2021-11-16 14:58:42,4800
2021-11-16 14:59:13,4800
2021-11-16 14:59:43,4800
2021-11-16 15:00:13,4800
2021-11-16 15:00:43,4800
2021-11-16 15:01:13,4800
2021-11-16 15:01:43,4800
2021-11-16 15:02:13,4900
2021-11-16 15:02:44,5600
2021-11-16 15:03:14,4800
2021-11-16 15:03:44,4800
2021-11-16 15:04:14,4800
2021-11-16 15:04:44,5300
2021-11-16 15:05:14,5500
2021-11-16 15:05:45,4800
2021-11-16 15:06:15,5100
2021-11-16 15:06:45,5600
2021-11-16 15:07:15,4800
2021-11-16 15:07:45,5600
2021-11-16 15:08:15,5600
2021-11-16 15:08:46,4800
2021-11-16 15:09:16,4800
2021-11-16 15:09:46,4800
2021-11-16 15:10:16,4800
2021-11-16 15:10:46,4800
2021-11-16 15:11:16,4800
2021-11-16 15:11:46,4800
2021-11-16 15:12:17,5600
2021-11-16 15:12:47,4800
2021-11-16 15:13:17,4800
2021-11-16 15:13:47,5600
2021-11-16 15:14:17,4800
2021-11-16 15:14:47,4800
2021-11-16 15:15:18,4900
2021-11-16 15:15:48,4900
2021-11-16 15:16:18,4900
2021-11-16 15:16:48,4900
2021-11-16 15:17:18,4900
2021-11-16 15:17:48,4900
2021-11-16 15:18:19,4900
2021-11-16 15:18:49,5700
2021-11-16 15:19:19,4900
2021-11-16 15:19:49,4900
2021-11-16 15:20:19,4900
2021-11-16 15:20:49,5400
2021-11-16 15:21:19,5200
2021-11-16 15:21:50,4900
2021-11-16 15:22:20,4900
2021-11-16 15:22:50,4900
2021-11-16 15:23:20,4900
2021-11-16 15:23:50,5700
2021-11-16 15:24:20,4900
2021-11-16 15:24:51,4900
2021-11-16 15:25:21,4900
2021-11-16 15:25:51,4900
2021-11-16 15:26:21,4900
2021-11-16 15:26:51,4900
2021-11-16 15:27:21,4900
2021-11-16 15:27:51,4900
2021-11-16 15:28:22,4900
2021-11-16 15:28:52,4900
2021-11-16 15:29:22,4900
2021-11-16 15:29:52,4900
2021-11-16 15:30:22,4900
2021-11-16 15:30:52,4900
2021-11-16 15:31:23,4900
2021-11-16 15:31:53,4900
2021-11-16 15:32:23,4900
2021-11-16 15:32:53,4900
2021-11-16 15:33:23,4900
2021-11-16 15:33:53,4900
2021-11-16 15:34:24,4900
2021-11-16 15:34:54,4900
2021-11-16 15:35:24,4900
2021-11-16 15:35:54,4900
2021-11-16 15:36:24,5000
2021-11-16 15:36:54,4900
2021-11-16 15:37:24,4900
2021-11-16 15:37:55,4900
2021-11-16 15:38:25,4900
2021-11-16 15:38:55,4900
2021-11-16 15:39:25,4900
2021-11-16 15:39:55,4900
2021-11-16 15:40:25,4900
2021-11-16 15:40:56,4900
2021-11-16 15:41:26,4900
2021-11-16 15:41:56,5000
2021-11-16 15:42:26,4900
2021-11-16 15:42:56,4900
2021-11-16 15:43:26,4900
2021-11-16 15:43:57,4900
2021-11-16 15:44:27,4900
2021-11-16 15:44:57,5000
2021-11-16 15:45:27,5000
2021-11-16 15:45:57,4900
2021-11-16 15:46:27,4900
2021-11-16 15:46:57,4900
2021-11-16 15:47:28,4900
2021-11-16 15:47:58,4900
2021-11-16 15:48:28,4900
2021-11-16 15:48:58,4900
2021-11-16 15:49:28,4900
2021-11-16 15:49:58,4900
2021-11-16 15:50:29,4900
2021-11-16 15:50:59,5000
2021-11-16 15:51:29,5000
2021-11-16 15:51:59,5000
2021-11-16 15:52:29,5000
2021-11-16 15:52:59,5200
2021-11-16 15:53:29,5000
2021-11-16 15:54:00,5000
2021-11-16 15:54:30,5000
2021-11-16 15:55:00,5000
2021-11-16 15:55:30,5000
2021-11-16 15:56:00,5000
2021-11-16 15:56:30,5000
2021-11-16 15:57:01,5800
2021-11-16 15:57:31,5800
2021-11-16 15:58:01,5000
2021-11-16 15:58:31,5000
2021-11-16 15:59:01,5000
2021-11-16 15:59:31,5000
2021-11-16 16:00:02,5000
2021-11-16 16:00:32,5000
2021-11-16 16:01:02,5000
2021-11-16 16:01:32,5100
2021-11-16 16:02:02,5200
2021-11-16 16:02:32,5800
2021-11-16 16:03:02,5000
2021-11-16 16:03:33,5000
2021-11-16 16:04:03,5000
2021-11-16 16:04:33,5000
2021-11-16 16:05:03,5000
2021-11-16 16:05:33,5000
2021-11-16 16:06:03,5000
2021-11-16 16:06:34,5000
2021-11-16 16:07:04,5000
2021-11-16 16:07:34,5000
2021-11-16 16:08:04,5000
2021-11-16 16:08:34,5000
2021-11-16 16:09:04,5000
2021-11-16 16:09:35,5200
2021-11-16 16:10:05,5000
2021-11-16 16:10:35,5000
2021-11-16 16:11:05,5000
2021-11-16 16:11:35,5000
2021-11-16 16:12:05,5300
2021-11-16 16:12:35,5800
2021-11-16 16:13:06,5000
2021-11-16 16:13:36,5000
2021-11-16 16:14:06,5800
2021-11-16 16:14:36,5000
2021-11-16 16:15:06,5800
2021-11-16 16:15:36,5000
2021-11-16 16:16:07,5000
2021-11-16 16:16:37,5000
2021-11-16 16:17:07,5000
2021-11-16 16:17:37,5000
2021-11-16 16:18:07,5000
2021-11-16 16:18:37,5000
2021-11-16 16:19:07,5000
2021-11-16 16:19:38,5100
2021-11-16 16:20:08,5000
2021-11-16 16:20:38,5000
2021-11-16 16:21:08,5000
2021-11-16 16:21:38,5000
2021-11-16 16:22:08,5800
2021-11-16 16:22:39,5000
2021-11-16 16:23:09,5000
2021-11-16 16:23:39,5000
2021-11-16 16:24:09,5100
2021-11-16 16:24:39,5600
2021-11-16 16:25:09,5400
2021-11-16 16:25:40,5000
2021-11-16 16:26:10,5200
2021-11-16 16:26:40,5000
2021-11-16 16:27:10,5000
2021-11-16 16:27:40,5100
2021-11-16 16:28:10,5100
2021-11-16 16:28:40,5100
2021-11-16 16:29:11,5100
2021-11-16 16:29:41,5100
2021-11-16 16:30:11,5100
2021-11-16 16:30:41,5100
2021-11-16 16:31:11,5200
2021-11-16 16:31:41,5100
2021-11-16 16:32:12,5100
2021-11-16 16:32:42,5100
2021-11-16 16:33:12,5100
2021-11-16 16:33:42,5100
2021-11-16 16:34:12,5100
2021-11-16 16:34:42,5100
2021-11-16 16:35:13,5100
2021-11-16 16:35:43,5100
2021-11-16 16:36:13,5100
2021-11-16 16:36:43,5100
2021-11-16 16:37:13,5100
2021-11-16 16:37:43,5100
2021-11-16 16:38:13,5100
2021-11-16 16:38:44,6000
2021-11-16 16:39:14,5200
2021-11-16 16:39:44,5200
2021-11-16 16:40:14,5200
2021-11-16 16:40:44,5200
2021-11-16 16:41:14,5200
2021-11-16 16:41:45,5200
2021-11-16 16:42:15,5200
2021-11-16 16:42:45,5200
2021-11-16 16:43:15,5200
2021-11-16 16:43:45,5200
2021-11-16 16:44:15,5200
2021-11-16 16:44:45,5200
2021-11-16 16:45:16,5200
2021-11-16 16:45:46,5200
2021-11-16 16:46:16,5200
2021-11-16 16:46:46,5200
2021-11-16 16:47:16,5200
2021-11-16 16:47:46,5200
2021-11-16 16:48:17,5200
2021-11-16 16:48:47,5300
2021-11-16 16:49:17,5200
2021-11-16 16:49:47,5200
2021-11-16 16:50:17,5300
2021-11-16 16:50:47,5300
2021-11-16 16:51:18,5300
2021-11-16 16:51:48,5300
2021-11-16 16:52:18,5300
2021-11-16 16:52:48,5300
2021-11-16 16:53:18,5300
2021-11-16 16:53:48,5300
2021-11-16 16:54:18,5800
2021-11-16 16:54:49,6100
2021-11-16 16:55:19,5300
2021-11-16 16:55:49,5300
2021-11-16 16:56:19,5300
2021-11-16 16:56:49,5300
2021-11-16 16:57:19,5300
2021-11-16 16:57:50,5400
2021-11-16 16:58:20,5300
2021-11-16 16:58:50,5300
2021-11-16 16:59:20,5300
2021-11-16 16:59:50,5300
2021-11-16 17:00:20,5900
2021-11-16 17:00:51,5300
2021-11-16 17:01:21,5300
2021-11-16 17:01:51,5300
2021-11-16 17:02:21,5300
2021-11-16 17:02:51,5300
2021-11-16 17:03:21,5300
2021-11-16 17:03:51,5300
2021-11-16 17:04:22,5300
2021-11-16 17:04:52,5300
2021-11-16 17:05:22,5400
2021-11-16 17:05:52,5400
2021-11-16 17:06:22,5400
2021-11-16 17:06:52,5400
2021-11-16 17:07:23,5400
2021-11-16 17:07:53,5400
2021-11-16 17:08:23,5400
2021-11-16 17:08:53,5400
2021-11-16 17:09:23,5400
2021-11-16 17:09:53,5400
2021-11-16 17:10:23,6200
2021-11-16 17:10:54,5400
2021-11-16 17:11:24,5400
2021-11-16 17:11:54,5400
2021-11-16 17:12:24,5400
2021-11-16 17:12:54,5400
2021-11-16 17:13:24,5400
2021-11-16 17:13:55,5400
2021-11-16 17:14:25,5400
2021-11-16 17:14:55,6300
2021-11-16 17:15:25,5500
2021-11-16 17:15:55,5500
2021-11-16 17:16:25,5500
2021-11-16 17:16:56,5400
2021-11-16 17:17:26,6300
2021-11-16 17:17:56,5400
2021-11-16 17:18:26,5400
2021-11-16 17:18:56,5400
2021-11-16 17:19:26,5600
2021-11-16 17:19:56,5400
2021-11-16 17:20:27,5400
2021-11-16 17:20:57,5400
2021-11-16 17:21:27,5500
2021-11-16 17:21:57,5500
2021-11-16 17:22:27,6300
2021-11-16 17:22:57,5500
2021-11-16 17:23:28,6300
2021-11-16 17:23:58,5500
2021-11-16 17:24:28,5500
2021-11-16 17:24:58,5500
2021-11-16 17:25:28,5900
2021-11-16 17:25:58,6000
2021-11-16 17:26:29,5500
2021-11-16 17:26:59,5500
2021-11-16 17:27:29,5500
2021-11-16 17:27:59,5500
2021-11-16 17:28:29,5500
2021-11-16 17:28:59,5500
2021-11-16 17:29:29,5500
2021-11-16 17:30:00,5500
2021-11-16 17:30:30,5500
2021-11-16 17:31:00,5500
2021-11-16 17:31:30,5500
2021-11-16 17:32:00,5500
2021-11-16 17:32:30,5500
2021-11-16 17:33:01,5500
2021-11-16 17:33:31,5500
2021-11-16 17:34:01,5500
2021-11-16 17:34:31,5500
2021-11-16 17:35:01,5500
2021-11-16 17:35:31,5500
2021-11-16 17:36:01,5500
2021-11-16 17:36:32,5500
2021-11-16 17:37:02,5500
2021-11-16 17:37:32,5500
2021-11-16 17:38:02,5700
2021-11-16 17:38:32,6200
2021-11-16 17:39:02,5500
2021-11-16 17:39:33,5500
2021-11-16 17:40:03,6300
2021-11-16 17:40:33,5500
