Domain;Action;Beta;ValidationPercent;TestdataPercent;TrainingdataPercent;NumProblems;NumusefulActions;NumuselessActions;Vars;Clauses;Body;TpTraining;TnTraining;FpTraining;FnTraining;RecallTraining;PrecisionTraining;TpTest;TnTest;FpTest;FnTest;RecallTest;PrecisionTest;TpValidation;TnValidation;FpValidation;FnValidation;RecallValidation;PrecisionValidation;Hypothesis;SecondsElapsed;Date
satellite;calibrate;2;0;0.2;1;193;8362;113576;9;8;5;8;1180;30;655;0.012066;0.210526;1;908;8;204;0.004878;0.111111;0;0;0;0;0;0;calibrate(A,B,C,D):-goal_pointing(A,C,D),init_calibration_target(B,C,D).;4.48654;05/11/2021 04:50
satellite;calibrate;2;0;0.2;1;193;8362;113576;9;8;5;49;1184;26;614;0.073906;0.653333;15;903;13;190;0.073171;0.535714;0;0;0;0;0;0;calibrate(A,B,C,D):-init_pointing(A,C,D),init_calibration_target(B,C,D).;4.613491;05/11/2021 04:50
satellite;calibrate;2;0;0.2;1;193;8362;113576;9;8;5;351;585;625;312;0.529412;0.359631;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_on_board(B,A,D),init_calibration_target(B,C,D).;4.956969;05/11/2021 04:50
satellite;calibrate;2;0;0.2;0.25;49;1761;29222;9;8;5;2;307;6;183;0.010811;0.25;1;908;8;204;0.004878;0.111111;0;0;0;0;0;0;calibrate(A,B,C,D):-goal_pointing(A,C,D),init_calibration_target(B,C,D).;4.319802;05/11/2021 04:50
satellite;calibrate;2;0;0.2;0.25;49;1761;29222;9;8;5;8;306;7;177;0.043243;0.533333;15;903;13;190;0.073171;0.535714;0;0;0;0;0;0;calibrate(A,B,C,D):-init_pointing(A,C,D),init_calibration_target(B,C,D).;4.421311;05/11/2021 04:50
satellite;calibrate;2;0;0.2;0.25;49;1761;29222;9;8;5;98;148;165;87;0.52973;0.372624;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_on_board(B,A,D),init_calibration_target(B,C,D).;4.740902;05/11/2021 04:50
satellite;calibrate;2;0;0.2;0.25;49;1761;29222;9;8;5;98;218;95;87;0.52973;0.507772;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-goal_have_image(F,G,D),init_on_board(H,A,D),goal_have_image(F,E,D),init_calibration_target(B,C,D),init_supports(H,E,D),init_supports(B,G,D).;93.87892;05/11/2021 04:50
satellite;calibrate;2;0;0.2;0.5;97;4011;57025;9;8;5;5;635;16;325;0.015152;0.238095;1;908;8;204;0.004878;0.111111;0;0;0;0;0;0;calibrate(A,B,C,D):-init_calibration_target(B,C,D),goal_pointing(A,C,D).;4.412083;05/11/2021 04:50
satellite;calibrate;2;0;0.2;0.5;97;4011;57025;9;8;5;28;637;14;302;0.084848;0.666667;15;903;13;190;0.073171;0.535714;0;0;0;0;0;0;calibrate(A,B,C,D):-init_pointing(A,C,D),init_calibration_target(B,C,D).;4.529808;05/11/2021 04:50
satellite;calibrate;2;0;0.2;0.5;97;4011;57025;9;8;5;180;290;361;150;0.545455;0.332717;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_calibration_target(B,C,D),init_on_board(B,A,D).;4.868011;05/11/2021 04:50
satellite;calibrate;2;0;0.2;0.5;97;4011;57025;9;8;5;180;413;238;150;0.545455;0.430622;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-goal_have_image(F,E,D),init_supports(H,E,D),init_on_board(B,A,D),goal_have_image(F,G,D),init_calibration_target(H,C,D),init_supports(B,G,D).;325.6953;05/11/2021 04:50
satellite;calibrate;2;0;0.2;0.75;145;6352;84993;9;5;6;38;856;18;470;0.074803;0.678571;15;903;13;190;0.073171;0.535714;0;0;0;0;0;0;calibrate(A,B,C,D):-init_pointing(A,C,D),init_on_board(B,A,D).;2.75584;05/11/2021 05:50
satellite;calibrate;2;0;0.2;0.75;145;6352;84993;9;5;6;269;408;466;239;0.529528;0.365986;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_calibration_target(B,C,D),init_on_board(B,A,D).;3.044143;05/11/2021 05:50
satellite;calibrate;2;0;0.2;0.75;145;6352;84993;9;5;6;269;557;317;239;0.529528;0.459044;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-init_supports(B,H,D),goal_have_image(E,H,D),goal_have_image(E,F,D),init_calibration_target(G,C,D),init_supports(B,F,D),init_on_board(G,A,D).;514.2182;05/11/2021 05:50
satellite;calibrate;2;0;0.2;1;193;8362;113576;9;5;6;49;1184;26;614;0.073906;0.653333;15;903;13;190;0.073171;0.535714;0;0;0;0;0;0;calibrate(A,B,C,D):-init_pointing(A,C,D),init_on_board(B,A,D).;2.754068;05/11/2021 05:50
satellite;calibrate;2;0;0.2;1;193;8362;113576;9;5;6;351;585;625;312;0.529412;0.359631;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_on_board(B,A,D),init_calibration_target(B,C,D).;3.050499;05/11/2021 05:50
satellite;calibrate;2;0;0.2;1;193;8362;113576;9;5;6;351;777;433;312;0.529412;0.447704;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-goal_have_image(H,G,D),init_on_board(F,A,D),init_supports(F,G,D),goal_have_image(H,E,D),init_calibration_target(F,C,D),init_supports(B,E,D).;318.44135;05/11/2021 05:50
satellite;calibrate;2;0;0.2;0.25;49;1761;29222;9;5;6;8;306;7;177;0.043243;0.533333;15;903;13;190;0.073171;0.535714;0;0;0;0;0;0;calibrate(A,B,C,D):-init_on_board(B,A,D),init_pointing(A,C,D).;2.612055;05/11/2021 05:50
satellite;calibrate;2;0;0.2;0.25;49;1761;29222;9;5;6;98;148;165;87;0.52973;0.372624;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_on_board(B,A,D),init_calibration_target(B,C,D).;2.883365;05/11/2021 05:50
satellite;calibrate;2;0;0.2;0.25;49;1761;29222;9;5;6;98;218;95;87;0.52973;0.507772;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-init_supports(B,G,D),init_calibration_target(H,C,D),goal_have_image(F,G,D),init_on_board(H,A,D),goal_have_image(F,E,D),init_supports(B,E,D).;527.71954;05/11/2021 05:50
satellite;calibrate;2;0;0.2;0.25;49;1761;29222;9;5;6;98;218;95;87;0.52973;0.507772;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-goal_have_image(F,G,D),init_on_board(H,A,D),goal_have_image(F,E,D),init_calibration_target(B,C,D),init_supports(H,E,D),init_supports(B,G,D).;93.87892;05/11/2021 05:50
satellite;calibrate;2;0;0.2;0.5;97;4011;57025;9;5;6;28;637;14;302;0.084848;0.666667;15;903;13;190;0.073171;0.535714;0;0;0;0;0;0;calibrate(A,B,C,D):-init_on_board(B,A,D),init_pointing(A,C,D).;2.684576;05/11/2021 05:50
satellite;calibrate;2;0;0.2;0.5;97;4011;57025;9;5;6;180;290;361;150;0.545455;0.332717;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_calibration_target(B,C,D),init_on_board(B,A,D).;2.959169;05/11/2021 05:50
satellite;calibrate;2;0;0.2;0.5;97;4011;57025;9;5;6;180;413;238;150;0.545455;0.430622;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-init_on_board(H,A,D),goal_have_image(G,E,D),init_calibration_target(H,C,D),goal_have_image(G,F,D),init_supports(B,F,D),init_supports(H,E,D).;1199.8234;05/11/2021 05:50
satellite;calibrate;2;0;0.2;0.5;97;4011;57025;9;5;6;180;413;238;150;0.545455;0.430622;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-goal_have_image(F,E,D),init_supports(H,E,D),init_on_board(B,A,D),goal_have_image(F,G,D),init_calibration_target(H,C,D),init_supports(B,G,D).;325.6953;05/11/2021 05:50
satellite;calibrate;2;0;0.2;0.75;145;6352;84993;9;6;6;38;856;18;470;0.074803;0.678571;15;903;13;190;0.073171;0.535714;0;0;0;0;0;0;calibrate(A,B,C,D):-init_on_board(B,A,D),init_pointing(A,C,D).;3.277118;05/11/2021 06:50
satellite;calibrate;2;0;0.2;0.75;145;6352;84993;9;6;6;269;408;466;239;0.529528;0.365986;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_on_board(B,A,D),init_calibration_target(B,C,D).;3.445776;05/11/2021 06:50
satellite;calibrate;2;0;0.2;0.75;145;6352;84993;9;6;6;269;557;317;239;0.529528;0.459044;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-init_supports(B,H,D),goal_have_image(E,H,D),goal_have_image(E,F,D),init_calibration_target(G,C,D),init_supports(B,F,D),init_on_board(G,A,D).;514.2182;05/11/2021 06:50
satellite;calibrate;2;0;0.2;1;193;8362;113576;9;6;6;49;1184;26;614;0.073906;0.653333;15;903;13;190;0.073171;0.535714;0;0;0;0;0;0;calibrate(A,B,C,D):-init_on_board(B,A,D),init_pointing(A,C,D).;3.298868;05/11/2021 06:50
satellite;calibrate;2;0;0.2;1;193;8362;113576;9;6;6;350;585;625;313;0.527903;0.358974;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_calibration_target(B,C,D),init_on_board(B,A,D).;3.46979;05/11/2021 06:50
satellite;calibrate;2;0;0.2;1;193;8362;113576;9;6;6;351;585;625;312;0.529412;0.359631;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_calibration_target(B,C,D),init_power_avail(A,D).;3.597019;05/11/2021 06:50
satellite;calibrate;2;0;0.2;0.25;49;1761;29222;9;6;6;8;306;7;177;0.043243;0.533333;15;903;13;190;0.073171;0.535714;0;0;0;0;0;0;calibrate(A,B,C,D):-init_pointing(A,C,D),init_on_board(B,A,D).;3.18274;05/11/2021 06:50
satellite;calibrate;2;0;0.2;0.25;49;1761;29222;9;6;6;98;148;165;87;0.52973;0.372624;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_calibration_target(B,C,D),init_on_board(B,A,D).;3.329747;05/11/2021 06:50
satellite;calibrate;2;0;0.2;0.25;49;1761;29222;9;6;6;98;184;129;87;0.52973;0.431718;98;453;463;107;0.478049;0.174688;0;0;0;0;0;0;calibrate(A,B,C,D):-init_supports(G,E,D),goal_have_image(H,E,D),init_on_board(B,A,D),goal_have_image(H,F,D),init_calibration_target(G,C,D),init_supports(G,F,D).;986.17786;05/11/2021 06:50
satellite;calibrate;2;0;0.2;0.25;49;1761;29222;9;6;6;98;218;95;87;0.52973;0.507772;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-init_supports(G,E,D),goal_have_image(H,E,D),init_supports(B,F,D),goal_have_image(H,F,D),init_on_board(B,A,D),init_calibration_target(G,C,D).;986.4512;05/11/2021 06:50
satellite;calibrate;2;0;0.2;0.5;97;4011;57025;9;6;6;28;637;14;302;0.084848;0.666667;15;903;13;190;0.073171;0.535714;0;0;0;0;0;0;calibrate(A,B,C,D):-init_pointing(A,C,D),init_on_board(B,A,D).;3.280319;05/11/2021 06:50
satellite;calibrate;2;0;0.2;0.5;97;4011;57025;9;6;6;180;290;361;150;0.545455;0.332717;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_calibration_target(B,C,D),init_on_board(B,A,D).;3.445499;05/11/2021 06:50
satellite;calibrate;2;0;0.2;0.5;97;4011;57025;9;6;6;180;413;238;150;0.545455;0.430622;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-init_on_board(F,A,D),init_calibration_target(B,C,D),goal_have_image(H,E,D),init_supports(B,E,D),init_supports(F,G,D),goal_have_image(H,G,D).;1299.2367;05/11/2021 06:50
satellite;calibrate;2;0;0.2;0.5;97;4011;57025;9;6;6;180;413;238;150;0.545455;0.430622;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-goal_have_image(F,E,D),init_supports(H,E,D),init_on_board(B,A,D),goal_have_image(F,G,D),init_calibration_target(H,C,D),init_supports(B,G,D).;325.6953;05/11/2021 06:50
satellite;calibrate;2;0;0.2;0.75;145;6352;84993;9;7;6;269;408;466;239;0.529528;0.365986;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_calibration_target(B,C,D),init_power_avail(A,D).;3.658876;05/11/2021 07:50
satellite;calibrate;2;0;0.2;0.75;145;6352;84993;9;7;6;269;557;317;239;0.529528;0.459044;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-init_supports(G,E,D),init_supports(B,F,D),goal_have_image(H,F,D),goal_have_image(H,E,D),init_calibration_target(G,C,D),init_on_board(G,A,D).;1324.7891;05/11/2021 07:50
satellite;calibrate;2;0;0.2;0.75;145;6352;84993;9;7;6;269;557;317;239;0.529528;0.459044;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-init_supports(B,H,D),goal_have_image(E,H,D),goal_have_image(E,F,D),init_calibration_target(G,C,D),init_supports(B,F,D),init_on_board(G,A,D).;514.2182;05/11/2021 07:50
satellite;calibrate;2;0;0.2;1;193;8362;113576;9;7;6;351;585;625;312;0.529412;0.359631;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_power_avail(A,D),init_calibration_target(B,C,D).;3.70852;05/11/2021 07:50
satellite;calibrate;2;0;0.2;1;193;8362;113576;9;7;6;351;777;433;312;0.529412;0.447704;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-init_supports(H,F,D),init_calibration_target(H,C,D),goal_have_image(G,E,D),init_on_board(H,A,D),init_supports(B,E,D),goal_have_image(G,F,D).;663.1794;05/11/2021 07:50
satellite;calibrate;2;0;0.2;1;193;8362;113576;9;7;6;351;585;625;312;0.529412;0.359631;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_calibration_target(B,C,D),init_power_avail(A,D).;3.597019;05/11/2021 07:50
satellite;calibrate;2;0;0.2;0.25;49;1761;29222;9;7;6;98;148;165;87;0.52973;0.372624;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_calibration_target(B,C,D),init_power_avail(A,D).;3.564938;05/11/2021 07:50
satellite;calibrate;2;0;0.2;0.25;49;1761;29222;9;7;6;98;218;95;87;0.52973;0.507772;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-init_supports(E,G,D),goal_have_image(F,G,D),init_supports(B,H,D),goal_have_image(F,H,D),init_calibration_target(E,C,D),init_on_board(E,A,D).;373.83237;05/11/2021 07:50
satellite;calibrate;2;0;0.2;0.25;49;1761;29222;9;7;6;98;184;129;87;0.52973;0.431718;98;453;463;107;0.478049;0.174688;0;0;0;0;0;0;calibrate(A,B,C,D):-init_supports(G,E,D),goal_have_image(H,E,D),init_on_board(B,A,D),goal_have_image(H,F,D),init_calibration_target(G,C,D),init_supports(G,F,D).;986.17786;05/11/2021 07:50
satellite;calibrate;2;0;0.2;0.25;49;1761;29222;9;7;6;98;218;95;87;0.52973;0.507772;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-init_supports(G,E,D),goal_have_image(H,E,D),init_supports(B,F,D),goal_have_image(H,F,D),init_on_board(B,A,D),init_calibration_target(G,C,D).;986.4512;05/11/2021 07:50
satellite;calibrate;2;0;0.2;0.5;97;4011;57025;9;7;6;180;290;361;150;0.545455;0.332717;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_power_avail(A,D),init_calibration_target(B,C,D).;3.638432;05/11/2021 07:50
satellite;calibrate;2;0;0.2;0.5;97;4011;57025;9;7;6;180;413;238;150;0.545455;0.430622;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-goal_have_image(E,G,D),goal_have_image(E,H,D),init_supports(F,H,D),init_on_board(F,A,D),init_supports(B,G,D),init_calibration_target(F,C,D).;819.2184;05/11/2021 07:50
satellite;calibrate;2;0;0.2;0.5;97;4011;57025;9;7;6;180;413;238;150;0.545455;0.430622;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-init_on_board(F,A,D),init_calibration_target(B,C,D),goal_have_image(H,E,D),init_supports(B,E,D),init_supports(F,G,D),goal_have_image(H,G,D).;1299.2367;05/11/2021 07:50
satellite;calibrate;2;0;0.2;0.5;97;4011;57025;9;7;6;180;413;238;150;0.545455;0.430622;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-goal_have_image(F,E,D),init_supports(H,E,D),init_on_board(B,A,D),goal_have_image(F,G,D),init_calibration_target(H,C,D),init_supports(B,G,D).;325.6953;05/11/2021 07:50
